hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,hotel_location,payment_method
City Hotel,1,374,2024,October,44,26,1,1,2,0.0,0,BB,BGD,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Contract,4362.0,0,0,Sylhet,Mobile Banking
City Hotel,0,2,2025,March,12,25,0,1,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6313.0,1,2,Dhaka,Bank Transfer
City Hotel,1,353,2025,October,41,5,1,1,2,0.0,0,BB,BGD,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Contract,4324.0,0,0,Chattogram,Bank Transfer
City Hotel,0,1,2024,September,38,15,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,10044.0,0,1,Dhaka,Mobile Banking
City Hotel,1,178,2025,May,20,19,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,7609.0,0,0,Chattogram,Mobile Banking
City Hotel,0,434,2025,June,22,3,2,1,2,,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,6064.0,0,1,Dhaka,Bank Transfer
Resort,0,4,2025,July,26,1,0,1,2,,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6691.0,0,1,Sylhet,Mobile Banking
Resort,0,1,2024,July,30,23,1,0,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,9403.0,0,0,Coxs_Bazar,Mobile Banking
Resort,1,106,2025,May,18,5,2,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4081.0,0,1,Bandarban,Card
City Hotel,1,37,2024,February,6,10,2,2,2,2.0,0,BB,BGD,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Transient,5071.0,0,0,Rajshahi,Cash
Resort,0,314,2024,May,21,22,3,7,2,0.0,0,HB,ARE,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Contract,5567.0,0,0,Sreemangal,Mobile Banking
City Hotel,1,174,2025,June,22,1,0,3,2,0.0,0,BB,AUS,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,4267.0,0,0,Rajshahi,Mobile Banking
City Hotel,1,181,2024,July,27,1,1,4,2,0.0,0,BB,BGD,Online TA,TA/TO,0,1,0,A,0,No Deposit,0,Transient,5226.0,0,0,Dhaka,Cash
City Hotel,0,2,2025,October,43,18,2,0,1,0.0,0,BB,ARE,Corporate,Corporate,1,0,1,A,0,No Deposit,0,Transient,4153.0,0,0,Dhaka,Cash
Resort,0,203,2024,May,21,25,0,3,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,D,1,No Deposit,0,Transient-Party,4794.0,0,0,Coxs_Bazar,Mobile Banking
City Hotel,0,55,2025,April,15,6,0,1,1,0.0,0,HB,CAN,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,4377.0,0,0,Rajshahi,Mobile Banking
City Hotel,0,78,2024,February,8,20,2,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5023.0,0,1,Dhaka,Card
City Hotel,1,35,2025,November,49,28,1,1,2,,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5603.0,0,0,Dhaka,Mobile Banking
City Hotel,1,108,2024,March,12,18,0,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,0,Transient,4668.0,0,0,Chattogram,Card
Resort,0,2,2024,February,6,6,1,3,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4276.0,0,1,Coxs_Bazar,Mobile Banking
City Hotel,1,29,2024,January,3,16,2,5,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4458.0,0,0,Chattogram,Cash
Resort,0,30,2024,August,34,21,1,0,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,F,0,No Deposit,0,Transient,14084.0,1,1,Coxs_Bazar,Mobile Banking
City Hotel,1,75,2024,April,14,5,0,4,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5019.0,0,0,Chattogram,Mobile Banking
City Hotel,1,219,2025,September,40,30,1,2,2,0.0,0,BB,SAU,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,5270.0,0,0,Rajshahi,Mobile Banking
City Hotel,0,25,2025,November,46,11,0,2,2,0.0,0,BB,BGD,Complementary,Direct,0,0,0,A,0,No Deposit,0,Transient,2346.0,0,0,Chattogram,Mobile Banking
City Hotel,0,67,2025,May,22,27,0,2,2,0.0,0,BB,,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,7095.0,0,1,Dhaka,Card
City Hotel,0,9,2025,April,15,9,2,0,1,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6672.0,0,1,Dhaka,Card
Resort,1,96,2024,October,44,27,2,5,1,0.0,0,BB,CAN,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient-Party,4527.0,0,0,Coxs_Bazar,Cash
City Hotel,0,183,2025,August,31,5,2,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5387.0,0,1,Dhaka,Card
City Hotel,0,320,2024,August,34,20,2,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,B,0,No Deposit,0,Contract,5038.0,0,1,Chattogram,Card
City Hotel,0,26,2024,March,11,15,0,2,2,0.0,0,BB,BGD,Complementary,Direct,0,0,0,A,0,No Deposit,0,Transient,3238.0,0,1,Dhaka,Cash
Resort,0,190,2024,September,37,6,2,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,8509.0,0,0,Coxs_Bazar,Mobile Banking
Resort,0,77,2024,April,15,13,1,3,2,0.0,0,HB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,7033.0,0,2,Coxs_Bazar,Card
City Hotel,0,213,2025,June,24,13,1,5,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,D,0,No Deposit,0,Transient-Party,5035.0,0,0,Khulna,Card
City Hotel,0,92,2024,October,41,7,0,4,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,58,Transient-Party,5804.0,0,0,Dhaka,Mobile Banking
Resort,0,48,2024,July,31,24,2,0,2,0.0,0,HB,BGD,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,11685.0,0,1,Coxs_Bazar,Card
Resort,0,132,2024,June,24,6,2,5,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,E,1,No Deposit,0,Transient,6485.0,0,1,Coxs_Bazar,Bank Transfer
City Hotel,0,45,2024,September,40,30,0,1,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,7794.0,0,0,Dhaka,Mobile Banking
City Hotel,0,20,2025,September,39,22,0,3,2,0.0,0,SC,CAN,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4768.0,0,1,Rajshahi,Card
City Hotel,0,122,2024,March,14,27,2,1,1,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,6137.0,0,0,Dhaka,Card
City Hotel,1,52,2024,March,10,7,0,4,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,4556.0,0,0,Chattogram,Mobile Banking
City Hotel,0,0,2025,September,39,21,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,6563.0,0,0,Chattogram,Mobile Banking
City Hotel,0,54,2025,November,46,12,2,1,2,0.0,0,BB,IND,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4436.0,0,0,Sylhet,Mobile Banking
City Hotel,0,15,2025,September,40,28,0,1,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,8357.0,0,0,Chattogram,Mobile Banking
Resort,0,145,2024,August,34,17,1,4,2,2.0,0,BB,ARE,Direct,Direct,0,0,0,G,0,No Deposit,0,Transient,6134.0,0,3,Kuakata,Cash
City Hotel,0,1,2025,December,52,20,0,1,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,2,No Deposit,0,Transient,5847.0,0,3,Dhaka,Mobile Banking
City Hotel,0,247,2024,June,24,6,1,1,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,7233.0,0,1,Dhaka,Card
City Hotel,0,8,2025,June,25,14,0,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4644.0,0,2,Chattogram,Mobile Banking
Resort,0,1,2025,November,45,1,0,1,2,0.0,0,BB,IND,Direct,TA/TO,0,0,0,E,0,No Deposit,0,Transient,4371.0,1,1,Sylhet,Mobile Banking
City Hotel,0,11,2024,January,5,28,0,1,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5074.0,0,1,Dhaka,Card
City Hotel,0,4,2025,March,10,6,1,0,1,,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5286.0,0,0,Dhaka,Card
City Hotel,1,33,2024,December,50,9,0,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,0,Transient,6928.0,0,0,Dhaka,Card
City Hotel,0,220,2024,June,23,4,2,1,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,4943.0,0,1,Dhaka,Card
City Hotel,0,4,2025,April,15,7,0,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5153.0,0,0,Dhaka,Card
Resort,1,212,2024,May,22,28,1,1,2,0.0,0,FB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5981.0,0,0,Coxs_Bazar,Mobile Banking
City Hotel,0,25,2025,July,28,4,1,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,8464.0,0,1,Dhaka,Mobile Banking
City Hotel,0,192,2025,July,32,31,2,1,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5400.0,1,1,Chattogram,Mobile Banking
City Hotel,0,186,2024,July,31,31,1,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4617.0,0,0,Chattogram,Card
City Hotel,1,286,2024,October,44,28,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,4474.0,0,0,Chattogram,Mobile Banking
City Hotel,0,30,2024,September,39,24,1,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,7888.0,0,0,Chattogram,Card
Resort,1,28,2024,August,34,16,0,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,12236.0,0,0,Coxs_Bazar,Mobile Banking
City Hotel,0,175,2025,August,31,1,0,4,2,2.0,0,BB,BGD,Direct,Direct,0,0,0,G,0,No Deposit,0,Transient,12483.0,0,1,Dhaka,Card
City Hotel,0,78,2025,July,29,19,0,3,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4718.0,0,1,Chattogram,Mobile Banking
City Hotel,0,189,2024,August,35,29,0,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient,4952.0,0,1,Sylhet,Bank Transfer
Resort,0,31,2024,April,15,10,1,3,2,2.0,0,BB,BGD,Online TA,TA/TO,0,0,0,C,0,No Deposit,0,Transient,5989.0,0,2,Kuakata,Cash
City Hotel,1,49,2025,July,29,11,1,0,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5565.0,0,0,Chattogram,Bank Transfer
Resort,1,221,2025,August,33,15,1,5,1,0.0,0,HB,BGD,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,8437.0,0,2,Kuakata,Card
City Hotel,0,107,2025,April,15,11,0,4,2,0.0,0,SC,,Online TA,TA/TO,0,0,0,A,2,No Deposit,0,Transient,5294.0,0,1,Chattogram,Bank Transfer
City Hotel,1,56,2025,February,5,1,0,3,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,4117.0,0,0,Chattogram,Mobile Banking
City Hotel,1,276,2024,July,30,20,1,1,2,0.0,0,BB,BGD,Groups,TA/TO,0,1,0,A,0,No Deposit,0,Contract,4452.0,0,0,Chattogram,Card
City Hotel,0,3,2025,March,11,7,1,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6862.0,1,0,Dhaka,Cash
Resort,0,14,2025,November,47,14,2,5,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,0,Transient,4675.0,0,0,Coxs_Bazar,Card
Resort,0,0,2025,December,51,14,1,0,1,0.0,0,BB,CAN,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,3147.0,1,0,Coxs_Bazar,Mobile Banking
Resort,1,158,2024,May,20,14,4,7,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,4455.0,0,0,Sylhet,Card
City Hotel,0,13,2024,April,16,19,0,1,1,0.0,0,BB,BGD,Corporate,Corporate,1,1,11,A,0,No Deposit,0,Transient,4844.0,0,1,Sylhet,Bank Transfer
City Hotel,0,131,2024,April,17,23,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,3,No Deposit,0,Transient,5637.0,0,2,Dhaka,Card
Resort,0,65,2025,September,39,21,2,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Transient,6046.0,0,1,Coxs_Bazar,Mobile Banking
City Hotel,1,31,2025,September,39,25,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Contract,8699.0,0,2,Sylhet,Mobile Banking
City Hotel,1,251,2024,March,13,22,0,3,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,93,Transient,7730.0,0,0,Dhaka,Mobile Banking
Resort,0,336,2024,September,38,15,1,3,1,0.0,0,BB,BGD,Groups,Direct,0,0,0,A,2,No Deposit,0,Transient-Party,4138.0,0,0,Sreemangal,Cash
Resort,0,105,2024,June,25,16,2,4,2,0.0,0,Undefined,BGD,Direct,Direct,0,0,0,E,1,No Deposit,0,Transient,8832.0,0,0,Coxs_Bazar,Card
City Hotel,0,82,2025,April,17,24,1,0,1,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4904.0,0,1,Dhaka,Mobile Banking
City Hotel,0,124,2025,April,15,5,0,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4662.0,0,0,Dhaka,Cash
City Hotel,0,66,2024,November,46,10,0,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,7572.0,0,3,Dhaka,Card
City Hotel,0,160,2024,October,44,29,2,2,2,0.0,0,HB,,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,7394.0,0,2,Dhaka,Cash
Resort,0,81,2024,March,11,9,0,3,1,0.0,0,HB,BGD,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,4189.0,0,0,Coxs_Bazar,Cash
City Hotel,1,305,2025,November,45,4,1,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,5823.0,0,0,Dhaka,Card
City Hotel,1,71,2025,April,18,29,1,2,2,2.0,0,BB,IND,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Transient,9155.0,0,0,Dhaka,Bank Transfer
City Hotel,1,256,2025,September,38,14,1,2,1,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,1,0,A,1,No Deposit,0,Transient-Party,4223.0,0,0,Sylhet,Bank Transfer
City Hotel,1,36,2025,February,6,10,0,2,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4810.0,0,1,Dhaka,Mobile Banking
City Hotel,0,88,2025,February,7,14,0,3,2,1.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6693.0,0,2,Dhaka,Mobile Banking
Resort,0,34,2024,August,33,7,2,2,2,0.0,0,BB,ARE,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,11519.0,0,0,Coxs_Bazar,Bank Transfer
City Hotel,1,146,2024,April,18,24,2,0,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,50,Transient,3890.0,0,0,Rajshahi,Card
City Hotel,0,16,2025,January,4,22,2,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4175.0,0,1,Sylhet,Card
City Hotel,0,6,2025,May,22,28,2,0,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient-Party,6065.0,0,4,Khulna,Cash
City Hotel,0,99,2025,May,22,23,1,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,4839.0,0,1,Rajshahi,Card
City Hotel,0,3,2025,December,50,5,1,0,1,0.0,0,BB,IND,Corporate,Corporate,1,0,3,A,0,No Deposit,0,Transient,4729.0,1,1,Dhaka,Mobile Banking
City Hotel,1,241,2024,March,10,9,0,3,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5056.0,0,0,Chattogram,Mobile Banking
City Hotel,0,11,2024,March,9,3,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5681.0,0,0,Dhaka,Cash
Resort,0,185,2024,April,17,18,1,1,2,0.0,0,HB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,4129.0,0,0,Sreemangal,Cash
City Hotel,0,0,2024,March,9,1,0,1,1,0.0,0,SC,BGD,Online TA,TA/TO,1,0,0,A,0,No Deposit,0,Transient,4509.0,0,0,Dhaka,Bank Transfer
City Hotel,0,95,2025,April,17,20,0,2,1,0.0,0,HB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,4937.0,0,0,Dhaka,Cash
City Hotel,0,57,2025,June,24,10,1,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,4045.0,0,1,Rajshahi,Mobile Banking
City Hotel,0,27,2025,March,11,16,1,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,6433.0,0,1,Sylhet,Mobile Banking
City Hotel,0,60,2024,October,42,12,1,3,2,0.0,0,BB,MYS,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,3807.0,0,1,Khulna,Mobile Banking
City Hotel,1,18,2025,June,25,12,2,0,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6016.0,0,0,Dhaka,Mobile Banking
Resort,1,393,2025,October,41,8,2,2,2,0.0,0,HB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,4540.0,0,0,Coxs_Bazar,Cash
Resort,0,37,2024,August,35,23,2,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,7805.0,0,2,Coxs_Bazar,Mobile Banking
Resort,0,3,2025,April,17,28,1,2,2,0.0,0,Undefined,USA,Complementary,Direct,0,0,0,D,0,No Deposit,0,Transient,3562.0,1,2,Coxs_Bazar,Card
Resort,0,276,2025,July,27,2,2,1,2,0.0,0,HB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6465.0,1,1,Coxs_Bazar,Cash
Resort,1,34,2025,May,22,23,1,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,6388.0,0,1,Coxs_Bazar,Cash
City Hotel,0,34,2025,October,42,12,1,2,2,,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Contract,5375.0,0,1,Sylhet,Mobile Banking
City Hotel,0,11,2025,September,39,22,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,6363.0,0,0,Dhaka,Mobile Banking
City Hotel,0,96,2025,June,23,10,2,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,6009.0,0,0,Chattogram,Mobile Banking
City Hotel,0,8,2025,March,11,17,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,5585.0,0,1,Sylhet,Card
City Hotel,1,95,2025,November,45,5,0,1,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,4282.0,0,0,Chattogram,Cash
Resort,0,4,2024,June,23,9,2,5,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Contract,5481.0,0,0,Coxs_Bazar,Card
City Hotel,0,7,2024,October,44,29,0,1,1,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient-Party,4981.0,0,0,Dhaka,Mobile Banking
City Hotel,0,183,2025,April,15,10,1,4,2,1.0,0,BB,CAN,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Transient,7311.0,0,2,Dhaka,Card
Resort,0,56,2024,October,40,2,2,6,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,3379.0,1,3,Kuakata,Mobile Banking
City Hotel,0,28,2025,January,1,5,0,3,2,0.0,0,HB,IND,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,8280.0,1,1,Dhaka,Cash
City Hotel,0,3,2024,July,28,13,0,1,1,0.0,0,BB,BGD,Corporate,Corporate,1,0,2,D,0,No Deposit,0,Transient,5590.0,0,0,Dhaka,Mobile Banking
City Hotel,1,127,2025,May,19,7,2,1,2,0.0,0,BB,SGP,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient-Party,4177.0,0,0,Khulna,Mobile Banking
City Hotel,0,114,2024,December,51,12,1,0,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4844.0,0,1,Chattogram,Card
City Hotel,0,0,2025,April,15,5,0,1,2,0.0,0,SC,CAN,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,4533.0,0,0,Sylhet,Card
City Hotel,0,96,2025,July,29,12,0,4,3,0.0,0,HB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,9908.0,0,2,Dhaka,Mobile Banking
Resort,0,3,2024,August,35,24,2,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,7270.0,0,5,Bandarban,Mobile Banking
City Hotel,0,95,2024,April,17,23,2,5,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient,5163.0,0,0,Dhaka,Cash
City Hotel,0,0,2025,August,34,21,1,1,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,7327.0,0,2,Dhaka,Mobile Banking
City Hotel,0,44,2024,April,17,23,2,1,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,4683.0,0,1,Rajshahi,Mobile Banking
City Hotel,1,56,2024,February,5,1,0,3,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,2798.0,0,0,Rajshahi,Mobile Banking
City Hotel,0,17,2024,November,49,27,2,1,1,0.0,0,SC,BGD,Online TA,GDS,0,0,0,A,0,No Deposit,0,Transient,5093.0,0,0,Dhaka,Mobile Banking
Resort,1,171,2025,April,16,21,2,7,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5170.0,0,1,Coxs_Bazar,Card
Resort,0,72,2024,May,20,16,2,5,2,0.0,1,HB,BGD,Direct,Direct,0,0,0,C,2,No Deposit,0,Transient,9313.0,0,0,Coxs_Bazar,Mobile Banking
City Hotel,1,305,2024,November,45,4,1,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,5789.0,0,0,Sylhet,Mobile Banking
City Hotel,1,28,2024,May,18,4,2,4,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6953.0,0,0,Sylhet,Bank Transfer
Resort,0,16,2025,August,32,7,2,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,11881.0,0,2,Coxs_Bazar,Card
Resort,1,253,2024,September,37,12,2,5,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,0,Transient,4691.0,0,0,Coxs_Bazar,Cash
City Hotel,0,41,2024,November,46,8,2,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Group,3974.0,0,1,Chattogram,Cash
City Hotel,1,186,2024,May,22,30,0,2,2,0.0,0,BB,IND,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,6565.0,0,0,Chattogram,Mobile Banking
Resort,1,94,2024,January,4,28,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,3519.0,0,1,Coxs_Bazar,Card
Resort,0,0,2025,March,10,6,1,0,1,0.0,0,BB,BGD,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,3372.0,1,0,Sylhet,Card
Resort,0,169,2025,March,14,31,0,3,2,0.0,0,BB,BGD,Groups,Direct,0,0,0,A,1,Refundable,0,Transient-Party,3950.0,0,0,Bandarban,Mobile Banking
Resort,0,23,2025,August,36,30,2,0,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6107.0,1,1,Coxs_Bazar,Mobile Banking
City Hotel,0,243,2025,April,14,4,0,1,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,7096.0,0,2,Chattogram,Mobile Banking
Resort,0,66,2024,December,49,5,1,1,3,0.0,0,FB,BGD,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,4238.0,0,0,Sylhet,Mobile Banking
City Hotel,1,150,2024,January,1,2,2,1,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,91,Transient,6244.0,0,0,Dhaka,Mobile Banking
Resort,0,136,2025,February,6,11,2,4,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,3477.0,0,0,Sreemangal,Mobile Banking
