booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,hotel_location,payment_method
BDH_08815,City Hotel,0,76,2024,May,20,12,1,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9.0,,0,Transient,5457.0,0,1,Check-Out,2016-05-16,Khulna,Mobile Banking
BDH_08816,City Hotel,1,30,2025,May,22,25,0,1,2,0.0,0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,6084.0,0,0,Canceled,2016-05-04,Dhaka,Cash
BDH_08817,City Hotel,0,8,2025,February,9,26,2,0,2,0.0,0,SC,IND,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,5258.0,1,0,Check-Out,2017-02-28,Sylhet,Mobile Banking
BDH_08818,City Hotel,1,98,2025,November,48,23,1,2,1,0.0,0,FB,CAN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,4488.0,0,0,Canceled,2015-09-14,Sylhet,Mobile Banking
BDH_08819,City Hotel,1,49,2025,December,50,10,4,6,2,1.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,5687.0,0,1,Canceled,2016-11-23,Sylhet,Cash
BDH_08820,City Hotel,1,207,2025,September,40,29,0,2,2,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,20.0,,0,Transient,2947.0,0,0,Canceled,2015-07-23,Rajshahi,Mobile Banking
BDH_08821,City Hotel,0,26,2025,November,46,11,2,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,6743.0,0,1,Check-Out,2016-11-15,Dhaka,Card
BDH_08822,City Hotel,1,103,2024,April,17,19,0,2,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,119.0,,0,Transient,6925.0,0,0,Canceled,2016-02-25,Dhaka,Bank Transfer
BDH_08823,City Hotel,0,101,2024,November,46,11,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,7142.0,0,2,Check-Out,2016-11-13,Chattogram,Mobile Banking
BDH_08824,Resort,0,103,2025,February,7,9,0,2,2,0.0,0,HB,BGD,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332.0,,0,Transient-Party,3469.0,0,0,Check-Out,2016-02-11,Kuakata,Cash
BDH_08825,Resort,0,39,2024,February,7,13,0,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,3922.0,1,0,Check-Out,2016-02-14,Sreemangal,Card
BDH_08826,City Hotel,1,106,2025,June,26,29,0,1,1,,1,BB,BGD,Direct,Direct,0,0,0,B,B,1,No Deposit,14.0,,0,Transient,5154.0,0,1,Canceled,2017-03-25,Rajshahi,Mobile Banking
BDH_08827,Resort,0,156,2024,May,19,8,2,5,2,0.0,0,HB,IND,Groups,TA/TO,0,0,0,E,E,0,No Deposit,434.0,,0,Transient-Party,4026.0,0,0,Check-Out,2017-05-15,Kuakata,Card
BDH_08828,City Hotel,1,13,2024,August,35,26,2,3,2,0.0,0,SC,IND,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,5396.0,0,0,Canceled,2016-08-15,Khulna,Mobile Banking
BDH_08829,City Hotel,0,76,2024,December,49,3,2,1,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,5210.0,0,1,Check-Out,2016-12-06,Dhaka,Cash
BDH_08830,City Hotel,1,115,2025,March,13,20,2,0,1,0.0,0,BB,ARE,Groups,TA/TO,0,1,0,A,A,0,Non Refund,41.0,,22,Transient,3545.0,0,0,Canceled,2015-12-18,Khulna,Cash
BDH_08831,City Hotel,1,350,2025,June,25,17,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29.0,,0,Transient,6949.0,0,0,Canceled,2015-08-11,Dhaka,Mobile Banking
BDH_08832,City Hotel,1,300,2025,November,46,11,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,4878.0,0,0,Canceled,2016-03-14,Chattogram,Card
BDH_08833,Resort,1,226,2025,December,52,24,2,5,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,3573.0,0,0,Canceled,2016-06-27,Coxs_Bazar,Card
BDH_08834,City Hotel,0,64,2025,March,11,10,0,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,5616.0,0,1,Check-Out,2016-03-13,Chattogram,Cash
BDH_08835,City Hotel,0,8,2024,November,45,3,0,3,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,7048.0,0,1,Check-Out,2016-11-06,Dhaka,Mobile Banking
BDH_08836,City Hotel,0,2,2025,January,3,19,0,3,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,No Deposit,29.0,,0,Transient-Party,5052.0,0,0,Check-Out,2017-01-22,Dhaka,Mobile Banking
BDH_08837,Resort,0,41,2024,November,48,24,1,3,2,0.0,0,BB,IND,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient,3415.0,0,0,Check-Out,2016-11-28,Kuakata,Mobile Banking
BDH_08838,City Hotel,1,132,2025,June,24,17,2,4,2,1.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6868.0,0,0,Canceled,2017-02-09,Chattogram,Card
BDH_08839,City Hotel,1,132,2025,August,32,2,0,3,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,6204.0,0,0,Canceled,2016-05-15,Dhaka,Mobile Banking
BDH_08840,City Hotel,0,11,2025,February,7,12,1,2,2,0.0,0,BB,SAU,Offline TA/TO,TA/TO,1,1,0,D,D,0,No Deposit,83.0,,0,Transient,4999.0,0,0,Check-Out,2016-02-15,Chattogram,Card
BDH_08841,Resort,0,37,2025,March,12,18,2,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,4888.0,0,2,Check-Out,2016-03-22,Coxs_Bazar,Bank Transfer
BDH_08842,City Hotel,1,3,2025,September,36,5,2,2,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,3411.0,0,0,Canceled,2015-09-03,Dhaka,Mobile Banking
BDH_08843,City Hotel,1,1,2024,December,52,24,2,3,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,7045.0,0,0,No-Show,2016-12-24,Dhaka,Card
BDH_08844,Resort,0,20,2024,November,45,2,2,5,2,0.0,1,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,69.0,,0,Transient,2314.0,0,1,Check-Out,2015-11-09,Sylhet,Mobile Banking
BDH_08845,City Hotel,1,139,2025,June,24,12,1,1,3,0.0,0,BB,BGD,Direct,Direct,0,0,0,D,D,2,No Deposit,14.0,,0,Transient,9431.0,0,0,Canceled,2017-05-30,Sylhet,Card
BDH_08846,City Hotel,0,38,2025,June,23,6,0,3,1,1.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,6034.0,0,2,Check-Out,2017-06-09,Chattogram,Mobile Banking
BDH_08847,City Hotel,1,257,2025,July,27,1,0,2,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,6.0,,0,Transient,4468.0,0,0,Canceled,2015-06-16,Sylhet,Bank Transfer
BDH_08848,City Hotel,1,10,2024,May,22,28,2,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,7310.0,0,1,Canceled,2017-05-18,Chattogram,Mobile Banking
BDH_08849,Resort,0,117,2025,July,30,18,2,5,2,0.0,0,HB,BGD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,10120.0,1,2,Check-Out,2016-07-25,Sreemangal,Bank Transfer
BDH_08850,City Hotel,0,140,2024,November,47,18,0,4,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,3,No Deposit,29.0,,87,Transient-Party,3568.0,0,0,Check-Out,2015-11-22,Khulna,Mobile Banking
BDH_08851,City Hotel,1,43,2025,February,8,17,0,3,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,11.0,,0,Transient,5257.0,0,0,Canceled,2016-01-05,Dhaka,Cash
BDH_08852,City Hotel,1,44,2025,October,41,2,2,1,2,0.0,0,SC,IND,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,6158.0,0,1,Canceled,2016-08-22,Dhaka,Mobile Banking
BDH_08853,City Hotel,1,155,2024,August,33,13,2,4,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,8900.0,0,0,Canceled,2017-03-13,Dhaka,Mobile Banking
BDH_08854,City Hotel,0,138,2025,July,30,25,0,1,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,4120.0,0,0,Check-Out,2015-07-26,Chattogram,Bank Transfer
BDH_08855,Resort,0,26,2025,November,45,2,0,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,57.0,,0,Transient,3180.0,0,0,Check-Out,2016-11-05,Sylhet,Mobile Banking
BDH_08856,City Hotel,0,22,2024,September,38,15,0,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,5263.0,0,2,Check-Out,2015-09-18,Dhaka,Card
BDH_08857,City Hotel,0,12,2024,October,44,25,2,1,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,4042.0,0,0,Check-Out,2015-10-28,Rajshahi,Cash
BDH_08858,City Hotel,0,207,2024,July,29,16,2,2,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,B,B,1,No Deposit,14.0,,0,Transient-Party,4060.0,0,1,Check-Out,2016-07-20,Khulna,Mobile Banking
BDH_08859,City Hotel,0,15,2025,January,4,22,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,5453.0,0,1,Check-Out,2016-01-24,Dhaka,Mobile Banking
BDH_08860,Resort,0,44,2024,October,43,19,2,5,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26.0,,0,Transient,5033.0,0,1,Check-Out,2015-10-26,Coxs_Bazar,Bank Transfer
BDH_08861,Resort,1,375,2025,October,42,15,4,10,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143.0,,0,Contract,5289.0,0,0,Canceled,2016-09-20,Coxs_Bazar,Card
BDH_08862,City Hotel,0,54,2025,December,53,31,0,3,1,0.0,0,BB,IND,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104.0,,0,Transient,5188.0,0,0,Check-Out,2016-01-03,Dhaka,Bank Transfer
BDH_08863,City Hotel,1,223,2024,August,34,21,1,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,6253.0,0,0,Canceled,2017-01-10,Sylhet,Cash
BDH_08864,City Hotel,1,59,2024,July,31,24,2,4,1,3.0,0,BB,BGD,Direct,Direct,0,0,0,B,B,0,No Deposit,,,0,Transient,2608.0,0,2,Canceled,2016-06-02,Chattogram,Cash
BDH_08865,City Hotel,0,53,2024,October,42,14,0,1,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,77.0,,0,Transient-Party,7376.0,0,0,Check-Out,2016-10-15,Dhaka,Card
BDH_08866,City Hotel,1,105,2025,April,14,7,2,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,7586.0,0,1,Canceled,2017-01-15,Dhaka,Mobile Banking
BDH_08867,City Hotel,1,176,2025,August,33,9,0,3,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,7147.0,0,2,Canceled,2016-02-18,Dhaka,Bank Transfer
BDH_08868,City Hotel,1,97,2025,October,41,5,1,3,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29.0,,0,Transient,7089.0,0,0,Canceled,2015-07-03,Dhaka,Cash
BDH_08869,City Hotel,1,300,2024,November,46,11,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,4881.0,0,0,Canceled,2016-03-14,Dhaka,Cash
BDH_08870,City Hotel,1,114,2025,July,27,1,1,2,1,0.0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,192.0,,0,Transient,4118.0,0,0,Canceled,2016-03-16,Chattogram,Cash
BDH_08871,Resort,1,157,2025,July,30,26,2,8,1,2.0,0,HB,BGD,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,9406.0,0,1,Canceled,2017-02-24,Sylhet,Mobile Banking
BDH_08872,City Hotel,0,0,2025,September,38,15,0,1,1,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,B,0,No Deposit,,,0,Transient,3945.0,0,0,Check-Out,2015-09-16,Rajshahi,Mobile Banking
BDH_08873,City Hotel,1,337,2025,June,24,9,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,4813.0,0,0,Canceled,2015-10-21,Dhaka,Mobile Banking
BDH_08874,Resort,0,171,2025,July,28,4,2,5,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8.0,,0,Transient-Party,5330.0,0,1,Check-Out,2016-07-11,Sreemangal,Card
BDH_08875,City Hotel,1,265,2024,April,17,20,0,4,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30.0,,176,Transient-Party,5846.0,0,0,Canceled,2016-01-22,Dhaka,Card
BDH_08876,City Hotel,1,71,2025,June,25,14,0,3,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236.0,,0,Transient,6878.0,0,0,Canceled,2016-04-27,Dhaka,Mobile Banking
BDH_08877,City Hotel,0,118,2025,June,24,6,1,5,1,0.0,0,BB,USA,Offline TA/TO,Corporate,0,0,0,A,E,1,No Deposit,191.0,,0,Transient-Party,4699.0,0,2,Check-Out,2016-06-12,Rajshahi,Card
BDH_08878,City Hotel,0,150,2024,April,17,28,1,2,2,0.0,0,BB,ARE,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,6549.0,0,0,Check-Out,2017-05-01,Chattogram,Mobile Banking
BDH_08879,City Hotel,0,8,2025,May,22,25,0,1,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,5762.0,0,1,Check-Out,2016-05-26,Dhaka,Card
BDH_08880,Resort,0,142,2025,October,44,29,2,5,2,2.0,0,BB,BGD,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,6405.0,0,1,Check-Out,2016-11-05,Coxs_Bazar,Mobile Banking
BDH_08881,City Hotel,0,18,2024,May,21,21,2,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,7.0,,0,Transient,5684.0,0,1,Check-Out,2017-05-25,Chattogram,Mobile Banking
BDH_08882,City Hotel,1,165,2025,May,20,19,2,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,7375.0,0,0,Canceled,2017-01-12,Rajshahi,Card
BDH_08883,City Hotel,1,297,2024,October,44,23,2,2,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,4993.0,0,0,Canceled,2016-04-24,Chattogram,Mobile Banking
BDH_08884,City Hotel,1,35,2025,May,22,30,0,1,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,229.0,,0,Transient,5912.0,0,0,Canceled,2017-05-05,Dhaka,Mobile Banking
BDH_08885,City Hotel,0,71,2025,January,1,2,1,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,5321.0,1,2,Check-Out,2017-01-06,Dhaka,Mobile Banking
BDH_08886,City Hotel,1,290,2025,June,25,17,1,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,108,Transient-Party,5000.0,0,0,Canceled,2016-06-15,Dhaka,Bank Transfer
BDH_08887,City Hotel,0,133,2024,June,24,12,2,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6670.0,0,0,Check-Out,2017-06-19,Dhaka,Mobile Banking
BDH_08888,City Hotel,1,54,2025,April,14,5,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,5420.0,0,0,Canceled,2017-02-13,Chattogram,Mobile Banking
BDH_08889,City Hotel,1,112,2024,April,14,4,0,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,,385.0,0,Transient,5545.0,0,0,Canceled,2017-01-20,Sylhet,Cash
BDH_08890,City Hotel,0,30,2024,September,40,25,2,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6789.0,0,2,Check-Out,2016-09-28,Dhaka,Mobile Banking
BDH_08891,Resort,0,162,2025,October,41,4,2,5,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,242.0,,0,Transient,4208.0,0,1,Check-Out,2016-10-11,Sreemangal,Card
BDH_08892,City Hotel,0,23,2025,August,34,23,0,2,3,0.0,0,BB,BGD,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,8430.0,0,1,Check-Out,2017-08-25,Chattogram,Cash
BDH_08893,City Hotel,1,107,2025,September,37,5,1,3,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6505.0,0,1,Canceled,2016-08-13,Sylhet,Mobile Banking
BDH_08894,City Hotel,1,96,2025,May,19,12,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,9719.0,0,0,Canceled,2017-02-18,Dhaka,Bank Transfer
BDH_08895,City Hotel,0,28,2024,September,36,1,0,2,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6112.0,0,0,Check-Out,2016-09-03,Dhaka,Card
BDH_08896,City Hotel,1,304,2024,August,34,17,1,1,2,0.0,0,BB,BGD,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,4168.0,0,0,Canceled,2015-07-02,Dhaka,Cash
BDH_08897,Resort,0,109,2025,February,5,4,3,6,2,1.0,0,SC,BGD,Offline TA/TO,TA/TO,0,0,0,D,I,1,No Deposit,177.0,,0,Transient,3099.0,0,0,Check-Out,2017-02-13,Coxs_Bazar,Bank Transfer
BDH_08898,Resort,0,2,2025,November,46,14,4,9,2,0.0,0,HB,BGD,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,,0,Transient,5460.0,0,1,Check-Out,2015-11-27,Coxs_Bazar,Cash
BDH_08899,City Hotel,0,59,2024,March,14,31,0,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,118.0,,0,Transient,4928.0,0,0,Check-Out,2016-04-03,Dhaka,Mobile Banking
BDH_08900,City Hotel,1,31,2025,April,15,10,1,1,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,7034.0,0,0,Canceled,2017-03-28,Dhaka,Card
BDH_08901,Resort,0,113,2025,May,19,7,4,7,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,147.0,,0,Transient,4905.0,0,1,Check-Out,2016-05-18,Coxs_Bazar,Mobile Banking
BDH_08902,Resort,0,0,2025,January,3,12,0,4,1,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,D,1,No Deposit,,,0,Transient,2622.0,0,0,Check-Out,2016-01-16,Bandarban,Card
BDH_08903,City Hotel,1,158,2024,May,22,24,0,2,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,31,Transient,5904.0,0,0,Canceled,2016-01-18,Sylhet,Cash
BDH_08904,City Hotel,0,163,2024,June,25,23,2,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient-Party,7212.0,0,2,Check-Out,2017-06-27,Dhaka,Mobile Banking
BDH_08905,City Hotel,0,23,2025,January,1,2,2,1,1,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26.0,,0,Transient-Party,3753.0,0,0,Check-Out,2016-01-05,Khulna,Card
BDH_08906,City Hotel,0,226,2024,October,44,29,2,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,0,Transient-Party,4694.0,0,1,Check-Out,2016-11-02,Dhaka,Card
BDH_08907,City Hotel,1,73,2024,May,21,24,0,3,1,,0,BB,IND,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,8339.0,0,0,Canceled,2017-03-22,Dhaka,Mobile Banking
BDH_08908,City Hotel,1,10,2025,November,46,10,0,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,5862.0,0,0,Canceled,2016-11-02,Sylhet,Card
BDH_08909,City Hotel,0,249,2024,July,28,12,0,4,1,1.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,4921.0,0,1,Check-Out,2017-07-16,Dhaka,Mobile Banking
BDH_08910,City Hotel,1,454,2024,October,41,6,0,2,2,,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,4242.0,0,0,Canceled,2015-10-21,Dhaka,Card
BDH_08911,City Hotel,1,29,2024,November,47,16,0,3,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,4552.0,0,1,Canceled,2016-11-14,Dhaka,Mobile Banking
BDH_08912,City Hotel,1,142,2024,April,17,22,2,3,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,6658.0,0,0,Canceled,2016-01-18,Dhaka,Cash
BDH_08913,City Hotel,1,398,2025,August,33,11,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,3848.0,0,0,Canceled,2015-10-21,Chattogram,Mobile Banking
BDH_08914,City Hotel,1,70,2025,September,38,15,0,2,2,1.0,0,BB,IND,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,7316.0,0,0,Canceled,2016-07-07,Dhaka,Card
BDH_08915,City Hotel,0,24,2024,February,6,5,2,5,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,407.0,0,Transient-Party,5313.0,0,0,Check-Out,2017-02-12,Dhaka,Card
BDH_08916,City Hotel,0,5,2024,October,43,19,1,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,112.0,,0,Transient-Party,5437.0,0,0,Check-Out,2015-10-22,Dhaka,Card
BDH_08917,City Hotel,1,260,2024,September,39,22,0,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,6817.0,0,0,Canceled,2016-01-16,Dhaka,Card
BDH_08918,City Hotel,1,59,2025,April,14,8,1,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,7407.0,0,0,Canceled,2017-02-09,Dhaka,Cash
BDH_08919,Resort,0,68,2024,May,20,17,4,10,1,0.0,0,BB,BGD,Direct,Direct,0,0,0,F,F,1,No Deposit,250.0,,0,Group,6044.0,0,2,Check-Out,2017-05-31,Sreemangal,Mobile Banking
BDH_08920,Resort,1,74,2024,February,9,26,1,2,2,0.0,0,Undefined,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68.0,,0,Transient,3701.0,0,0,Canceled,2016-01-21,Kuakata,Card
BDH_08921,Resort,0,18,2025,February,7,13,1,2,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,95.0,,0,Transient,4683.0,0,0,Check-Out,2017-02-16,Coxs_Bazar,Mobile Banking
BDH_08922,City Hotel,0,114,2025,June,23,4,2,2,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,5771.0,0,0,Check-Out,2017-06-08,Chattogram,Card
BDH_08923,City Hotel,0,16,2024,June,26,23,0,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,5098.0,0,1,Check-Out,2016-06-24,Dhaka,Cash
BDH_08924,City Hotel,1,164,2024,May,20,15,1,2,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,7622.0,0,0,Canceled,2017-01-31,Dhaka,Card
BDH_08925,Resort,1,33,2025,November,46,12,0,3,1,0.0,0,BB,BGD,Corporate,Corporate,0,0,0,A,A,1,No Deposit,324.0,324.0,0,Transient-Party,3533.0,0,0,Canceled,2015-11-09,Coxs_Bazar,Mobile Banking
BDH_08926,City Hotel,1,16,2025,July,31,30,2,1,3,0.0,0,BB,CAN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,9169.0,0,0,Canceled,2017-07-17,Dhaka,Mobile Banking
BDH_08927,Resort,1,63,2024,September,40,28,0,4,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96.0,,0,Transient-Party,3758.0,0,0,Canceled,2016-09-15,Kuakata,Card
BDH_08928,City Hotel,1,178,2025,July,30,23,2,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,,0,Transient,3533.0,0,2,Canceled,2015-06-10,Khulna,Mobile Banking
BDH_08929,City Hotel,1,108,2025,August,33,14,1,2,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,7702.0,0,1,Canceled,2017-07-16,Dhaka,Card
