@relation bd_hotel_bookings_ml-weka.filters.unsupervised.attribute.StringToNominal-Rfirst-last-weka.filters.unsupervised.attribute.NumericToNominal-R2-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute hotel {Resort,'City Hotel'}
@attribute is_canceled {0,1}
@attribute lead_time numeric
@attribute arrival_date_year numeric
@attribute arrival_date_month {December,July,March,April,October,November,September,February,August,May,January,June}
@attribute arrival_date_week_number numeric
@attribute arrival_date_day_of_month numeric
@attribute stays_in_weekend_nights numeric
@attribute stays_in_week_nights numeric
@attribute adults numeric
@attribute children numeric
@attribute babies numeric
@attribute meal {BB,SC,HB,Undefined,FB}
@attribute country {BGD,AUS,CAN,SAU,USA,GBR,IND,ARE,SGP,MYS}
@attribute market_segment {Direct,'Online TA','Offline TA/TO',Groups,Corporate,Aviation,Complementary}
@attribute distribution_channel {Direct,TA/TO,Corporate,GDS}
@attribute is_repeated_guest numeric
@attribute previous_cancellations numeric
@attribute previous_bookings_not_canceled numeric
@attribute reserved_room_type {F,A,D,E,G,B,H,C,P}
@attribute booking_changes numeric
@attribute deposit_type {'No Deposit','Non Refund',Refundable}
@attribute days_in_waiting_list numeric
@attribute customer_type {Transient,Transient-Party,Contract,Group}
@attribute adr numeric
@attribute required_car_parking_spaces numeric
@attribute total_of_special_requests numeric
@attribute hotel_location {Sreemangal,Dhaka,Sylhet,Chattogram,Khulna,Coxs_Bazar,Rajshahi,Kuakata,Bandarban}
@attribute payment_method {'Mobile Banking',Cash,Card,'Bank Transfer'}

@data
'City Hotel',1,0.224165,1,May,0.403846,0.733333,0.083333,0.133333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.287759,0,0,Dhaka,Cash
'City Hotel',0,0.511924,0,May,0.326923,0.133333,0,0.033333,0.018519,0,0,BB,IND,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.205628,0,0,Dhaka,Cash
'City Hotel',0,0.00159,1,January,0,0.1,0,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.285895,0.333333,0.2,Dhaka,'Mobile Banking'
'City Hotel',0,0.117647,1,September,0.711538,0.566667,0,0.066667,0.018519,0,0,HB,AUS,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.182961,0,0,Rajshahi,Card
Resort,1,0.047695,0,October,0.788462,0.266667,0.166667,0.033333,0.018519,0,0,BB,BGD,Groups,Corporate,0,0,0,A,0.071429,'No Deposit',0,Transient-Party,0.099447,0,0,Sreemangal,Cash
'City Hotel',0,0.279809,1,August,0.576923,0.033333,0.166667,0.166667,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.143879,0,0,Rajshahi,'Mobile Banking'
'City Hotel',0,0.208267,0,July,0.5,0.033333,0.166667,0.033333,0.018519,0.333333,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0.071429,'No Deposit',0,Transient,0.340488,0.333333,0.2,Dhaka,Card
'City Hotel',0,0.147854,1,January,0.038462,0.466667,0.25,0.166667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.241763,0,0.4,Dhaka,'Mobile Banking'
Resort,0,0.007949,0,May,0.365385,0.466667,0.083333,0.033333,0.037037,0,0,BB,BGD,Direct,TA/TO,1,0,0,H,0,'No Deposit',0,Transient,0.382395,0.333333,0.2,Coxs_Bazar,'Mobile Banking'
'City Hotel',1,0,0,June,0.480769,0.933333,0,0.033333,0.018519,0,0,BB,BGD,Complementary,Direct,1,0,0.017857,A,0,'No Deposit',0,Transient,0.080808,0,0,Dhaka,Card
'City Hotel',1,0.076312,1,October,0.769231,0.133333,0,0.066667,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.213083,0,0,Rajshahi,'Mobile Banking'
'City Hotel',0,0,1,August,0.615385,0.333333,0,0.066667,0,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.308802,0,0,Dhaka,Cash
'City Hotel',1,0.337043,0,June,0.403846,0.033333,0.083333,0.066667,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.276034,0,0,Dhaka,Card
Resort,0,0,1,March,0.211538,0.433333,0.083333,0.033333,0,0,0,BB,BGD,Corporate,Direct,1,0,0.017857,A,0.071429,'No Deposit',0,Transient,0.090669,0,0,Sylhet,'Mobile Banking'
Resort,0,0,1,July,0.519231,0.466667,0.166667,0.033333,0.037037,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.385041,0,0,Sreemangal,'Mobile Banking'
'City Hotel',0,0.124006,0,January,0.057692,0.8,0,0.066667,0,0,0,BB,ARE,Groups,TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.210979,0,0,Dhaka,'Mobile Banking'
Resort,1,0.031797,0,January,0.076923,1,0.166667,0.166667,0.018519,0.666667,0,BB,BGD,'Online TA',TA/TO,0,0,0,G,0,'No Deposit',0,Transient,0.169733,0,0,Kuakata,Card
'City Hotel',1,0.030207,1,December,1,0.833333,0.083333,0.033333,0.018519,0.666667,0,BB,BGD,'Online TA',TA/TO,0,0,0,F,0,'No Deposit',0,Transient,0.389851,0,0.2,Chattogram,Cash
'City Hotel',0,0.133545,1,November,0.846154,0.133333,0,0.033333,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient,0.175625,0,0.2,Sylhet,Card
'City Hotel',1,0.135135,1,November,0.846154,0.2,0.083333,0.033333,0.018519,0,0,HB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0.153453,Transient,0.270082,0,0,Dhaka,'Mobile Banking'
Resort,0,0.608903,1,October,0.769231,0.166667,0,0.1,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.171717,0.333333,0,Coxs_Bazar,Card
Resort,1,0.394277,1,July,0.480769,0,0.333333,0.333333,0.018519,0.03542,0,BB,GBR,'Offline TA/TO',TA/TO,0,0,0,D,0,'No Deposit',0,Contract,0.317881,0,0,Coxs_Bazar,'Bank Transfer'
'City Hotel',0,0.136725,0,March,0.230769,0.933333,0,0.133333,0.018519,0.03542,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.234728,0,0.4,Sylhet,'Bank Transfer'
'City Hotel',1,0.122417,0,May,0.384615,0.666667,0.166667,0,0.018519,0,0,SC,MYS,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.26455,0,0,Khulna,Cash
'City Hotel',0,0,1,February,0.153846,0.7,0.083333,0.033333,0,0,0,BB,BGD,Direct,Direct,0,0,0,A,0.071429,'No Deposit',0,Transient,0.178391,0,0,Chattogram,'Mobile Banking'
'City Hotel',1,0.112878,0,June,0.461538,0.433333,0,0.1,0,0,0,BB,SGP,'Offline TA/TO',TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.272908,0,0,Dhaka,'Mobile Banking'
'City Hotel',0,0.007949,1,October,0.807692,0.633333,0,0.066667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.375241,0,0.6,Dhaka,Card
'City Hotel',0,0.00159,1,May,0.384615,0.633333,0,0.033333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.379089,0,0.2,Chattogram,'Mobile Banking'
Resort,0,0.111288,0,May,0.326923,0.033333,0.166667,0.166667,0,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.161195,0,0.4,Coxs_Bazar,Card
'City Hotel',0,0.039746,0,February,0.115385,0.333333,0,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.165404,0,0.2,Chattogram,'Mobile Banking'
Resort,0,0.435612,0,March,0.173077,0.3,0.083333,0.066667,0,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.063492,0,0.4,Sreemangal,'Bank Transfer'
'City Hotel',0,0.098569,0,November,0.865385,0.166667,0.166667,0.1,0,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.424182,0,0.2,Dhaka,Cash
'City Hotel',0,0.162162,1,May,0.384615,0.733333,0,0.133333,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.264671,0,0.2,Dhaka,'Bank Transfer'
Resort,0,0.017488,0,July,0.557692,0.766667,0,0.066667,0.018519,0,0,BB,BGD,Direct,Direct,0,0,0,D,0,'No Deposit',0,Transient,0.355219,0,0.2,Coxs_Bazar,Cash
'City Hotel',1,0.044515,0,August,0.596154,0.066667,0.083333,0.1,0.018519,0,0,BB,CAN,Groups,TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.19727,0,0,Dhaka,Card
'City Hotel',0,0.074722,1,June,0.442308,0.333333,0.166667,0.066667,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.291607,0,0.2,Chattogram,Card
Resort,0,0.519873,1,August,0.673077,1,0.333333,0.333333,0.018519,0,0,HB,BGD,'Offline TA/TO',TA/TO,0,0,0,D,0.071429,'No Deposit',0,Transient,0.310426,0,0.4,Coxs_Bazar,Cash
'City Hotel',0,0.057234,1,March,0.153846,0.033333,0,0.066667,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient,0.236712,0,0,Dhaka,'Mobile Banking'
'City Hotel',0,0.139905,1,October,0.769231,0.133333,0.083333,0.033333,0.018519,0,0,HB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0.196931,Transient-Party,0.257035,0,0,Dhaka,'Mobile Banking'
Resort,0,0.011129,1,April,0.288462,0.533333,0.083333,0,0,0,0,BB,IND,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.176587,0,0,Coxs_Bazar,'Mobile Banking'
Resort,0,0.00318,1,February,0.115385,0.366667,0,0.066667,0.018519,0,0,HB,CAN,Direct,Direct,0,0,0,D,0,'No Deposit',0,Transient,0.195587,0,0,Kuakata,Card
'City Hotel',0,0.028617,0,September,0.75,0.866667,0.166667,0.033333,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient-Party,0.369889,0,0,Chattogram,Card
'City Hotel',1,0.260731,1,August,0.615385,0.433333,0,0.033333,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0.038462,0,A,0,'Non Refund',0,Transient,0.182059,0,0,Dhaka,'Mobile Banking'
'City Hotel',1,0.036566,1,June,0.423077,0.2,0,0.066667,0.018519,0.03542,0,HB,SAU,'Offline TA/TO',TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.406686,0,0,Dhaka,Card
Resort,0,0.034976,0,February,0.115385,0.4,0.083333,0.1,0,0.666667,0,BB,BGD,'Online TA',TA/TO,0,0,0,C,0.071429,'No Deposit',0,Transient,0.152597,0,0,Coxs_Bazar,Card
'City Hotel',0,0.211447,1,April,0.288462,0.6,0,0.133333,0.018519,0,0,BB,GBR,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.294913,0,0,Dhaka,Cash
'City Hotel',0,0.054054,1,August,0.596154,0.133333,0,0.066667,0.037037,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient-Party,0.232504,0,0,Dhaka,'Mobile Banking'
Resort,0,0.009539,0,February,0.115385,0.4,0.083333,0.166667,0.018519,0,0,BB,BGD,Direct,Direct,0,0,0,F,0,'No Deposit',0,Transient,0.174303,0,0,Bandarban,Cash
Resort,1,0.168521,1,March,0.230769,0.766667,0.083333,0.1,0.018519,0,0,FB,BGD,Groups,Direct,0,0,0,A,0,'Non Refund',0,Transient,0.243326,0,0,Coxs_Bazar,'Bank Transfer'
'City Hotel',1,0.54372,1,September,0.730769,0.766667,0.166667,0.133333,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0.038462,0,A,0,'Non Refund',0,Transient,0.473665,0,0,Dhaka,'Mobile Banking'
'City Hotel',0,0.019078,1,April,0.269231,0.333333,0,0.033333,0.018519,0.666667,0,BB,IND,'Online TA',TA/TO,0,0,0,F,0,'No Deposit',0,Transient,0.594036,0,0.4,Dhaka,Card
'City Hotel',0,0.147854,1,February,0.153846,0.833333,0.166667,0.033333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.176407,0,0,Sylhet,'Mobile Banking'
'City Hotel',1,0.084261,1,October,0.788462,0.366667,0.083333,0.1,0.018519,0,0,BB,BGD,Direct,Direct,0,0,0,A,0,'No Deposit',0,Transient,0.269481,0,0,Dhaka,Card
'City Hotel',1,0.060413,0,March,0.173077,0.3,0.083333,0.066667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.173822,0,0,Rajshahi,Cash
'City Hotel',1,0.252782,0,June,0.480769,0.933333,0.166667,0.1,0.018519,0,0,BB,IND,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.334836,0,0,Dhaka,'Mobile Banking'
'City Hotel',1,0.290938,1,August,0.615385,0.266667,0,0.1,0.018519,0,0,BB,ARE,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.253547,0,0.2,Sylhet,Cash
Resort,0,0.262321,1,December,1,0.966667,0,0.133333,0.018519,0,0,Undefined,BGD,Groups,TA/TO,0,0,0,A,0,'No Deposit',0.31202,Transient-Party,0.237915,0,0,Kuakata,'Mobile Banking'
'City Hotel',0,0.034976,1,February,0.096154,0.266667,0.166667,0.1,0.018519,0,0,BB,IND,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.206169,0,0.2,Dhaka,Cash
'City Hotel',1,0.106518,0,February,0.115385,0.366667,0.166667,0,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.166366,0,0,Dhaka,Card
'City Hotel',0,0.057234,1,April,0.25,0.166667,0.083333,0.1,0.018519,0,0,SC,USA,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.224266,0,0,Dhaka,'Mobile Banking'
'City Hotel',0,0.017488,0,May,0.365385,0.266667,0.416667,0.333333,0,0,0,BB,BGD,Aviation,Corporate,0,0,0,A,0.071429,'No Deposit',0,Transient,0.19234,0,0,Sylhet,'Bank Transfer'
'City Hotel',1,0.621622,1,August,0.596154,0.1,0,0.066667,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.141775,0,0,Sylhet,'Mobile Banking'
'City Hotel',1,0.585056,0,June,0.480769,0.9,0,0.1,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.253608,0,0,Dhaka,'Mobile Banking'
Resort,0,0.160572,1,April,0.326923,0.933333,0.166667,0.166667,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0.285714,'No Deposit',0,Transient-Party,0.146405,0,0,Coxs_Bazar,Cash
'City Hotel',0,0.464229,1,December,0.961538,0.4,0,0.133333,0.018519,0,0,BB,BGD,Direct,Direct,0,0,0,D,0,'No Deposit',0,Transient-Party,0.183983,0,0.2,Dhaka,'Mobile Banking'
'City Hotel',1,0.400636,1,October,0.788462,0.466667,0.083333,0.033333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.302489,0,0,Dhaka,'Bank Transfer'
'City Hotel',0,0.259141,1,July,0.538462,0.433333,0,0.1,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.244228,0,0.2,Chattogram,'Mobile Banking'
'City Hotel',0,0,0,June,0.480769,0.866667,0,0.1,0.018519,0,0,SC,IND,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.270202,0,0.4,Dhaka,Card
'City Hotel',1,0.36089,1,May,0.326923,0,0.083333,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0.142857,'No Deposit',0,Transient,0.316438,0,0,Dhaka,Card
Resort,1,0.116057,1,August,0.653846,0.866667,0,0.033333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.390813,0,0,Sreemangal,Card
Resort,0,0.004769,0,November,0.846154,0.066667,0,0.1,0.018519,0,0,HB,USA,Direct,Direct,1,0.038462,0.160714,E,0,'No Deposit',0,Transient,0.196128,0.333333,0.8,Kuakata,Card
'City Hotel',1,0.580286,0,October,0.788462,0.533333,0.083333,0.033333,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0.038462,0,A,0,'Non Refund',0,Transient,0.117003,0,0,Sylhet,Card
'City Hotel',0,0.157393,1,February,0.134615,0.6,0,0.033333,0,0,0,BB,BGD,Corporate,TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.237494,0,0,Dhaka,Card
Resort,0,0.228935,0,August,0.634615,0.5,0.166667,0.2,0.018519,0,0,HB,USA,Direct,Direct,0,0,0,E,0.142857,'No Deposit',0,Transient,0.425144,0.333333,0.2,Bandarban,'Mobile Banking'
Resort,0,0.047695,0,August,0.653846,0.933333,0.166667,0.166667,0.018519,0.333333,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.270503,0,0,Sylhet,Cash
'City Hotel',0,0.042925,1,June,0.480769,0.866667,0,0.066667,0,0,0,BB,IND,Corporate,Corporate,1,0.038462,0.428571,A,0.071429,'No Deposit',0,Transient,0.234728,0.333333,0.4,Dhaka,'Mobile Banking'
'City Hotel',0,0.055644,0,March,0.153846,0,0,0.133333,0.037037,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0.142857,'No Deposit',0,Transient,0.36526,0,0.4,Dhaka,Cash
'City Hotel',0,0.071542,1,February,0.115385,0.533333,0.166667,0.066667,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.109187,0,0,Rajshahi,Cash
Resort,1,0.144674,0,August,0.615385,0.433333,0.166667,0.066667,0.018519,0,0,HB,MYS,Direct,Direct,0,0,0,F,0,'No Deposit',0,Transient,0.428271,0,0,Sylhet,Cash
'City Hotel',0,0.189189,0,May,0.346154,0.333333,0,0.1,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.270683,0,0,Sylhet,'Mobile Banking'
Resort,0,0,0,May,0.346154,0.066667,0,0.033333,0,0,0,BB,BGD,Corporate,Corporate,0,0,0,A,0,'No Deposit',0,Transient,0.066799,0,0,Kuakata,Cash
'City Hotel',0,0.08903,1,March,0.230769,0.633333,0.166667,0.1,0.037037,0,0,BB,CAN,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.287939,0.333333,0.6,Sylhet,Card
'City Hotel',1,0.27504,0,June,0.442308,0.333333,0.166667,0.1,0.018519,0,0,BB,ARE,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.288901,0,0,Chattogram,'Bank Transfer'
'City Hotel',0,0.521463,0,September,0.75,0.966667,0,0.066667,0.018519,0,0,BB,IND,Groups,TA/TO,0,0,0,A,0,'No Deposit',0.097187,Transient-Party,0.078463,0,0.2,Rajshahi,'Mobile Banking'
Resort,0,0.011129,1,March,0.153846,0.033333,0.083333,0.1,0,0,0,BB,BGD,Groups,Corporate,0,0,0,A,0.285714,'No Deposit',0,Transient-Party,0.130351,0,0,Coxs_Bazar,Cash
'City Hotel',0,0,1,November,0.903846,0.866667,0,0.066667,0,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.174964,0,0,Dhaka,Card
'City Hotel',1,0.120827,0,June,0.423077,0.133333,0.083333,0.133333,0.018519,0.666667,0,BB,BGD,'Online TA',TA/TO,0,0,0,F,0,'No Deposit',0,Transient,0.608105,0,0,Chattogram,'Mobile Banking'
Resort,0,0.294118,1,August,0.653846,0.866667,0.166667,0.166667,0.018519,0,0,BB,CAN,'Offline TA/TO',TA/TO,0,0,0,E,0,'No Deposit',0,Contract,0.178331,0,0.4,Sylhet,Card
Resort,0,0.057234,0,November,0.846154,0.1,0.166667,0.166667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.072511,0,0.2,Sylhet,'Mobile Banking'
'City Hotel',1,0.435612,0,April,0.269231,0.2,0,0.066667,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.128728,0,0,Chattogram,Cash
'City Hotel',0,0,0,September,0.673077,0.033333,0,0.066667,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Contract,0.308021,0,0,Dhaka,'Mobile Banking'
Resort,0,0.384738,1,February,0.115385,0.533333,1,1,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.073112,0,0.2,Sreemangal,Card
'City Hotel',1,0.0938,1,December,0.961538,0.5,0.166667,0.1,0.018519,0.666667,0,BB,BGD,'Online TA',TA/TO,0,0,0,F,0,'No Deposit',0,Transient,0.354678,0,0,Dhaka,'Mobile Banking'
Resort,0,0.042925,0,August,0.653846,0.9,0.166667,0.166667,0.018519,0,0,BB,BGD,Direct,Direct,0,0,0,F,0,'No Deposit',0,Transient,0.482624,0,0.2,Sreemangal,'Bank Transfer'
'City Hotel',1,0.058824,0,October,0.826923,0.866667,0,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.227633,0,0.2,Dhaka,Card
Resort,0,0.007949,1,August,0.576923,0.066667,0,0.033333,0.037037,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,F,0.071429,'No Deposit',0,Transient-Party,0.421958,0,0,Sylhet,'Mobile Banking'
Resort,0,0.507154,1,June,0.403846,0.066667,0.166667,0.166667,0.018519,0,0,BB,BGD,Direct,Direct,0,0,0,A,0.285714,'No Deposit',0,Transient,0.152056,0,0,Sreemangal,'Mobile Banking'
'City Hotel',0,0,1,August,0.615385,0.2,0.083333,0,0.018519,0,0,SC,USA,Direct,Direct,0,0,0,A,0,'No Deposit',0,Transient,0.310426,0,0,Dhaka,'Mobile Banking'
'City Hotel',0,0.058824,1,November,0.865385,0.366667,0,0.033333,0,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.184584,0,0,Dhaka,'Mobile Banking'
'City Hotel',1,0.255962,1,September,0.711538,0.466667,0.083333,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.232624,0,0,Dhaka,Cash
'City Hotel',0,0.00159,1,February,0.134615,0.633333,0.166667,0.033333,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.155964,0,0,Chattogram,'Mobile Banking'
Resort,0,0.26868,0,June,0.480769,0.7,0.333333,0.333333,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,E,0,'No Deposit',0,Transient,0.239839,0,0,Coxs_Bazar,'Mobile Banking'
'City Hotel',1,0.18124,1,August,0.615385,0.466667,0,0.133333,0.037037,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.415224,0,0,Dhaka,Card
Resort,1,0.195548,0,June,0.442308,0.133333,0.166667,0.166667,0.018519,0,0,BB,SAU,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.167929,0,0.2,Sreemangal,'Mobile Banking'
'City Hotel',1,0.08903,1,March,0.211538,0.666667,0,0.1,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.227453,0,0,Dhaka,'Bank Transfer'
Resort,1,0.009539,0,June,0.442308,0.366667,0.083333,0,0,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient,0.251383,0,0,Sylhet,Cash
Resort,1,0.289348,1,June,0.423077,0.066667,0.083333,0.066667,0.018519,0,0,HB,IND,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.18741,0,0,Sylhet,'Bank Transfer'
Resort,0,0,0,March,0.192308,0.2,0.083333,0.033333,0.018519,0.333333,0,BB,CAN,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.099928,0,0.2,Coxs_Bazar,Cash
'City Hotel',0,0.012719,0,December,0.942308,0.266667,0,0.033333,0,0,0,BB,BGD,Corporate,Corporate,0,0,0,A,0,'No Deposit',0,Transient,0.206049,0,0,Dhaka,'Bank Transfer'
'City Hotel',1,0.079491,0,November,0.884615,0.566667,0.083333,0.066667,0.018519,0.03542,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.111833,0,0.4,Khulna,'Mobile Banking'
'City Hotel',1,0.166932,0,April,0.269231,0.166667,0,0.033333,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.189574,0,0,Chattogram,Card
Resort,0,0,0,February,0.115385,0.4,0.083333,0.066667,0,0.03542,0,BB,BGD,Direct,Corporate,0,0,0.089286,A,0,'No Deposit',0,Transient,0.132937,0,0.2,Coxs_Bazar,'Bank Transfer'
'City Hotel',0,0.019078,0,February,0.096154,0.133333,0.083333,0.066667,0.037037,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0.071429,'No Deposit',0,Transient,0.272727,0,0.2,Sylhet,Card
'City Hotel',0,0.038156,1,August,0.653846,0.9,0,0.033333,0.018519,0,0,BB,BGD,Direct,Direct,0,0,0,A,0,'No Deposit',0,Transient,0.211941,0.333333,0.2,Dhaka,'Bank Transfer'
Resort,0,0.020668,1,August,0.634615,0.533333,0.083333,0.066667,0.018519,0,0,HB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.450036,0,0.4,Coxs_Bazar,Cash
'City Hotel',1,0.430843,1,July,0.538462,0.466667,0,0.066667,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0.038462,0,A,0,'Non Refund',0,Transient-Party,0.154882,0,0,Chattogram,'Mobile Banking'
'City Hotel',1,0.658188,1,December,0.923077,0.133333,0.166667,0.033333,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0.038462,0,A,0,'Non Refund',0,Transient,0.195346,0,0,Dhaka,Card
Resort,0,0.014308,0,July,0.519231,0.233333,0.166667,0.133333,0.018519,0,0,BB,BGD,Direct,Direct,0,0,0,A,0,'No Deposit',0,Transient,0.454305,0,0,Coxs_Bazar,'Mobile Banking'
'City Hotel',0,0.015898,1,February,0.115385,0.4,0.083333,0.1,0,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient,0.149411,0,0.2,Rajshahi,Cash
Resort,0,0.081081,1,October,0.75,0,0.083333,0.1,0.018519,0,0,BB,IND,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.161436,0,0.6,Coxs_Bazar,'Bank Transfer'
